iter	Passed	Remaining
1679	9444	7420
1680	9450	7415
1681	9456	7409
1682	9462	7404
1683	9467	7398
1684	9473	7393
1685	9479	7387
1686	9484	7382
1687	9490	7376
1688	9496	7371
1689	9502	7365
1690	9508	7360
1691	9512	7353
1692	9518	7348
1693	9523	7342
1694	9529	7336
1695	9534	7330
1696	9540	7325
1697	9545	7319
1698	9551	7313
1699	9557	7308
1700	9562	7302
1701	9568	7297
1702	9574	7291
1703	9580	7286
1704	9585	7280
1705	9590	7274
1706	9596	7268
1707	9601	7263
1708	9606	7257
1709	9612	7251
1710	9618	7246
1711	9623	7240
1712	9629	7234
1713	9635	7229
1714	9641	7224
1715	9647	7218
1716	9652	7212
1717	9658	7207
1718	9663	7201
1719	9669	7195
1720	9674	7190
1721	9680	7184
1722	9685	7178
1723	9691	7173
1724	9697	7167
1725	9703	7162
1726	9708	7156
1727	9714	7150
1728	9719	7144
1729	9725	7139
1730	9730	7133
1731	9736	7128
1732	9742	7122
1733	9748	7117
1734	9753	7111
1735	9759	7105
1736	9765	7100
1737	9771	7095
1738	9776	7089
1739	9782	7083
1740	9788	7078
1741	9795	7073
1742	9801	7068
1743	9806	7062
1744	9812	7056
1745	9817	7051
1746	9823	7045
1747	9828	7039
1748	9834	7034
1749	9840	7028
1750	9846	7023
1751	9851	7017
1752	9857	7012
1753	9863	7006
1754	9867	7000
1755	9873	6994
1756	9879	6989
1757	9885	6983
1758	9890	6977
1759	9896	6972
1760	9902	6967
1761	9908	6961
1762	9914	6956
1763	9920	6950
1764	9925	6944
1765	9930	6939
1766	9936	6933
1767	9942	6928
1768	9949	6923
1769	9955	6918
1770	9960	6912
1771	9965	6906
1772	9971	6900
1773	9976	6894
1774	9982	6889
1775	9988	6883
1776	9994	6878
1777	10000	6872
1778	10005	6867
1779	10011	6861
1780	10017	6856
1781	10022	6850
1782	10028	6845
1783	10034	6839
1784	10040	6834
1785	10046	6828
1786	10053	6824
1787	10059	6818
1788	10065	6813
1789	10071	6807
1790	10076	6801
1791	10082	6796
1792	10087	6790
1793	10093	6785
1794	10099	6779
1795	10104	6773
1796	10110	6768
1797	10115	6762
1798	10121	6756
1799	10126	6751
1800	10133	6746
1801	10139	6741
1802	10144	6735
1803	10150	6729
1804	10156	6724
1805	10162	6718
1806	10167	6712
1807	10173	6707
1808	10178	6701
1809	10184	6696
1810	10189	6690
1811	10195	6684
1812	10201	6679
1813	10207	6673
1814	10213	6668
1815	10219	6662
1816	10223	6656
1817	10229	6650
1818	10235	6645
1819	10241	6639
1820	10246	6633
1821	10251	6628
1822	10257	6622
1823	10263	6617
1824	10269	6612
1825	10275	6606
1826	10280	6600
1827	10286	6594
1828	10292	6589
1829	10298	6583
1830	10303	6578
1831	10309	6572
1832	10314	6566
1833	10319	6561
1834	10326	6555
1835	10332	6550
1836	10338	6545
1837	10345	6540
1838	10351	6534
1839	10357	6529
1840	10362	6523
1841	10368	6518
1842	10374	6512
1843	10379	6507
1844	10386	6502
1845	10392	6496
1846	10398	6491
1847	10404	6485
1848	10410	6480
1849	10415	6474
1850	10421	6469
1851	10427	6463
1852	10433	6458
1853	10439	6452
1854	10444	6446
1855	10450	6441
1856	10455	6435
1857	10461	6430
1858	10467	6424
1859	10472	6418
1860	10478	6412
1861	10483	6407
1862	10489	6401
1863	10495	6396
1864	10500	6390
1865	10505	6384
1866	10511	6379
1867	10517	6373
1868	10523	6368
1869	10529	6362
1870	10535	6357
1871	10541	6351
1872	10546	6345
1873	10552	6340
1874	10557	6334
1875	10563	6329
1876	10569	6323
1877	10575	6318
1878	10581	6312
1879	10586	6306
1880	10592	6301
1881	10598	6296
1882	10603	6290
1883	10609	6284
1884	10614	6278
1885	10620	6273
1886	10626	6267
1887	10632	6262
1888	10638	6256
1889	10644	6251
1890	10650	6245
1891	10655	6240
1892	10661	6234
1893	10667	6229
1894	10672	6223
1895	10678	6217
1896	10683	6211
1897	10688	6205
1898	10694	6200
1899	10699	6194
1900	10704	6188
1901	10710	6183
1902	10716	6177
1903	10722	6171
1904	10727	6166
1905	10734	6161
1906	10739	6155
1907	10746	6150
1908	10751	6144
1909	10757	6138
1910	10763	6133
1911	10768	6127
1912	10774	6122
1913	10780	6116
1914	10786	6111
1915	10791	6105
1916	10797	6100
1917	10803	6094
1918	10809	6089
1919	10815	6083
1920	10821	6078
1921	10827	6072
1922	10833	6067
1923	10838	6061
1924	10844	6055
1925	10850	6050
1926	10856	6044
1927	10861	6039
1928	10867	6033
1929	10872	6027
1930	10878	6022
1931	10883	6016
1932	10889	6010
1933	10895	6005
1934	10900	5999
1935	10907	5994
1936	10913	5989
1937	10919	5983
1938	10925	5978
1939	10932	5973
1940	10937	5967
1941	10943	5962
1942	10949	5956
1943	10954	5950
1944	10960	5945
1945	10966	5939
1946	10971	5933
1947	10976	5927
1948	10982	5922
1949	10988	5916
1950	10994	5911
1951	10999	5905
1952	11005	5899
1953	11010	5893
1954	11016	5888
1955	11022	5883
1956	11028	5877
1957	11034	5872
1958	11039	5866
1959	11045	5860
1960	11051	5855
1961	11056	5849
1962	11062	5843
1963	11067	5838
1964	11073	5832
1965	11079	5827
1966	11084	5821
1967	11090	5815
1968	11096	5810
1969	11101	5804
1970	11107	5798
1971	11112	5793
1972	11118	5787
1973	11123	5781
1974	11130	5776
1975	11135	5770
1976	11142	5765
1977	11148	5760
1978	11153	5754
1979	11159	5748
1980	11165	5743
1981	11170	5737
1982	11177	5732
1983	11182	5726
1984	11188	5720
1985	11193	5715
1986	11199	5709
1987	11205	5704
1988	11211	5698
1989	11217	5693
1990	11222	5687
1991	11229	5682
1992	11235	5676
1993	11240	5671
1994	11246	5665
1995	11252	5660
1996	11257	5654
1997	11263	5648
1998	11268	5642
1999	11274	5637
2000	11281	5632
2001	11287	5626
2002	11292	5620
2003	11297	5615
2004	11302	5609
2005	11308	5603
2006	11314	5597
2007	11319	5592
2008	11325	5586
2009	11331	5581
2010	11336	5575
2011	11342	5569
2012	11348	5564
2013	11354	5558
2014	11360	5553
2015	11365	5547
2016	11371	5542
2017	11376	5536
2018	11381	5530
2019	11387	5524
2020	11392	5518
2021	11397	5512
2022	11404	5507
2023	11409	5501
2024	11416	5496
2025	11421	5490
2026	11426	5485
2027	11433	5480
2028	11439	5474
2029	11445	5468
2030	11450	5463
2031	11456	5457
2032	11462	5452
2033	11467	5446
2034	11473	5440
2035	11479	5435
2036	11485	5429
2037	11491	5424
2038	11496	5418
2039	11503	5413
2040	11509	5407
2041	11515	5402
2042	11520	5396
2043	11526	5391
2044	11532	5385
2045	11538	5380
2046	11544	5374
2047	11550	5368
2048	11555	5363
2049	11561	5357
2050	11567	5352
2051	11573	5346
2052	11578	5340
2053	11583	5335
2054	11589	5329
2055	11594	5323
2056	11600	5318
2057	11606	5312
2058	11611	5306
2059	11617	5301
2060	11623	5295
2061	11629	5290
2062	11634	5284
2063	11640	5278
2064	11646	5273
2065	11651	5267
2066	11657	5262
2067	11664	5256
2068	11669	5251
2069	11675	5245
2070	11680	5239
2071	11685	5233
2072	11691	5228
2073	11697	5222
2074	11703	5217
2075	11708	5211
2076	11714	5205
2077	11719	5199
2078	11724	5194
2079	11731	5188
2080	11737	5183
2081	11742	5177
2082	11748	5172
2083	11754	5166
2084	11760	5161
2085	11766	5155
2086	11772	5150
2087	11778	5144
2088	11784	5138
2089	11789	5133
2090	11795	5127
2091	11801	5122
2092	11806	5116
2093	11812	5110
2094	11818	5105
2095	11823	5099
2096	11829	5093
2097	11837	5089
2098	11846	5085
2099	11852	5079
2100	11858	5074
2101	11863	5068
2102	11870	5062
2103	11876	5057
2104	11883	5052
2105	11889	5047
2106	11895	5041
2107	11901	5035
2108	11907	5030
2109	11913	5025
2110	11919	5019
2111	11925	5014
2112	11931	5008
2113	11937	5003
2114	11943	4997
2115	11950	4992
2116	11956	4986
2117	11962	4981
2118	11968	4975
2119	11973	4970
2120	11979	4964
2121	11985	4959
2122	11991	4953
2123	11996	4947
2124	12001	4941
2125	12007	4936
2126	12012	4930
2127	12017	4924
2128	12023	4918
2129	12028	4913
2130	12035	4907
2131	12040	4902
2132	12047	4896
2133	12052	4891
2134	12058	4885
2135	12064	4879
2136	12069	4874
2137	12075	4868
2138	12082	4863
2139	12088	4857
2140	12094	4852
2141	12100	4847
2142	12106	4841
2143	12111	4835
2144	12116	4829
2145	12122	4824
2146	12128	4818
2147	12134	4813
2148	12140	4807
2149	12146	4802
2150	12151	4796
2151	12156	4790
2152	12162	4784
2153	12168	4779
2154	12174	4773
2155	12181	4768
2156	12187	4762
2157	12192	4757
2158	12197	4751
2159	12202	4745
2160	12208	4739
2161	12213	4734
2162	12219	4728
2163	12225	4722
2164	12231	4717
2165	12237	4711
2166	12243	4706
2167	12249	4700
2168	12254	4695
2169	12260	4689
2170	12266	4683
2171	12271	4678
2172	12276	4672
2173	12282	4666
2174	12288	4661
2175	12294	4655
2176	12299	4649
2177	12305	4644
2178	12311	4638
2179	12317	4633
2180	12323	4627
2181	12328	4621
2182	12333	4615
2183	12339	4610
2184	12345	4604
2185	12351	4599
2186	12356	4593
2187	12362	4587
2188	12367	4582
2189	12373	4576
2190	12378	4570
2191	12384	4565
2192	12390	4559
2193	12395	4553
2194	12401	4548
2195	12407	4542
2196	12413	4537
2197	12420	4531
2198	12426	4526
2199	12431	4520
2200	12437	4515
2201	12444	4509
2202	12450	4504
2203	12456	4498
2204	12462	4493
2205	12468	4487
2206	12474	4482
2207	12479	4476
2208	12485	4470
2209	12491	4465
2210	12497	4459
2211	12503	4454
2212	12509	4448
2213	12516	4443
2214	12523	4438
2215	12529	4432
2216	12535	4427
2217	12541	4421
2218	12547	4416
2219	12552	4410
2220	12559	4405
2221	12564	4399
2222	12570	4393
2223	12576	4388
2224	12582	4382
2225	12588	4377
2226	12593	4371
2227	12599	4365
2228	12604	4359
2229	12610	4354
2230	12616	4348
2231	12621	4343
2232	12627	4337
2233	12633	4331
2234	12638	4325
2235	12644	4320
2236	12650	4314
2237	12656	4309
2238	12662	4303
2239	12668	4298
2240	12674	4292
2241	12680	4287
2242	12686	4281
2243	12692	4276
2244	12698	4270
2245	12704	4264
2246	12709	4259
2247	12715	4253
2248	12720	4247
2249	12726	4242
2250	12732	4236
2251	12737	4230
2252	12743	4225
2253	12749	4219
2254	12755	4214
2255	12761	4208
2256	12767	4202
2257	12773	4197
2258	12778	4191
2259	12784	4186
2260	12789	4180
2261	12794	4174
2262	12800	4168
2263	12805	4162
2264	12810	4157
2265	12816	4151
2266	12822	4146
2267	12828	4140
2268	12834	4134
2269	12840	4129
2270	12846	4123
2271	12851	4117
2272	12857	4112
2273	12862	4106
2274	12868	4100
2275	12874	4095
2276	12880	4089
2277	12885	4084
2278	12891	4078
2279	12897	4072
2280	12902	4067
2281	12907	4061
2282	12913	4055
2283	12919	4050
2284	12929	4045
2285	12934	4039
2286	12939	4034
2287	12945	4028
2288	12951	4022
2289	12957	4017
2290	12962	4011
2291	12968	4006
2292	12974	4000
2293	12979	3994
2294	12985	3988
2295	12990	3983
2296	12996	3977
2297	13002	3972
2298	13008	3966
2299	13013	3960
2300	13019	3955
2301	13025	3949
2302	13031	3944
2303	13037	3938
2304	13043	3932
2305	13048	3927
2306	13054	3921
2307	13060	3915
2308	13066	3910
2309	13072	3904
2310	13077	3898
2311	13083	3893
2312	13089	3887
2313	13095	3882
2314	13101	3876
2315	13106	3870
2316	13112	3865
2317	13118	3859
2318	13123	3853
2319	13130	3848
2320	13135	3842
2321	13141	3837
2322	13146	3831
2323	13152	3825
2324	13157	3820
2325	13164	3814
2326	13170	3809
2327	13176	3803
2328	13181	3797
2329	13187	3792
2330	13193	3786
2331	13198	3780
2332	13204	3775
2333	13210	3769
2334	13215	3763
2335	13221	3758
2336	13226	3752
2337	13232	3746
2338	13238	3741
2339	13245	3735
2340	13251	3730
2341	13256	3724
2342	13262	3718
2343	13274	3714
2344	13278	3709
2345	13284	3703
2346	13289	3697
2347	13295	3691
2348	13300	3686
2349	13306	3680
2350	13312	3674
2351	13317	3669
2352	13323	3663
2353	13330	3658
2354	13335	3652
2355	13340	3646
2356	13346	3640
2357	13352	3635
2358	13357	3629
2359	13364	3624
2360	13370	3618
2361	13375	3612
2362	13380	3607
2363	13386	3601
2364	13391	3595
2365	13398	3590
2366	13404	3584
2367	13409	3578
2368	13415	3573
2369	13420	3567
2370	13426	3561
2371	13432	3556
2372	13438	3550
2373	13444	3545
2374	13450	3539
2375	13456	3533
2376	13461	3528
2377	13467	3522
2378	13474	3517
2379	13479	3511
2380	13485	3505
2381	13491	3500
2382	13496	3494
2383	13502	3488
2384	13508	3483
2385	13513	3477
2386	13519	3471
2387	13524	3466
2388	13530	3460
2389	13537	3455
2390	13542	3449
2391	13548	3443
2392	13554	3438
2393	13560	3432
2394	13566	3426
2395	13572	3421
2396	13578	3415
2397	13584	3410
2398	13589	3404
2399	13595	3398
2400	13601	3393
2401	13606	3387
2402	13612	3381
2403	13617	3376
2404	13623	3370
2405	13629	3364
2406	13635	3359
2407	13640	3353
2408	13646	3347
2409	13652	3342
2410	13658	3336
2411	13664	3331
2412	13669	3325
2413	13675	3319
2414	13681	3314
2415	13690	3309
2416	13695	3303
2417	13701	3297
2418	13706	3292
2419	13713	3286
2420	13719	3281
2421	13725	3275
2422	13731	3269
2423	13736	3264
2424	13742	3258
2425	13748	3252
2426	13754	3247
2427	13760	3241
2428	13765	3236
2429	13771	3230
2430	13776	3224
2431	13782	3218
2432	13788	3213
2433	13794	3207
2434	13799	3202
2435	13805	3196
2436	13811	3190
2437	13817	3185
2438	13823	3179
2439	13829	3173
2440	13835	3168
2441	13841	3162
2442	13847	3157
2443	13852	3151
2444	13858	3145
2445	13863	3140
2446	13869	3134
2447	13875	3128
2448	13881	3123
2449	13886	3117
2450	13892	3111
2451	13898	3106
2452	13903	3100
2453	13909	3094
2454	13915	3089
2455	13921	3083
2456	13926	3077
2457	13932	3072
2458	13939	3066
2459	13944	3060
2460	13950	3055
2461	13955	3049
2462	13961	3043
2463	13966	3038
2464	13972	3032
2465	13977	3026
2466	13983	3021
2467	13989	3015
2468	13995	3009
2469	14001	3004
2470	14007	2998
2471	14013	2993
2472	14018	2987
2473	14024	2981
2474	14030	2976
2475	14035	2970
2476	14041	2964
2477	14047	2959
2478	14053	2953
2479	14059	2947
2480	14064	2942
2481	14069	2936
2482	14075	2930
2483	14081	2925
2484	14086	2919
2485	14092	2913
2486	14098	2908
2487	14103	2902
2488	14109	2896
2489	14115	2891
2490	14120	2885
2491	14126	2879
2492	14132	2874
2493	14138	2868
2494	14143	2862
2495	14148	2856
2496	14154	2851
2497	14160	2845
2498	14166	2840
2499	14171	2834
2500	14177	2828
2501	14183	2823
2502	14189	2817
2503	14194	2811
2504	14200	2806
2505	14206	2800
2506	14212	2794
2507	14217	2789
2508	14223	2783
2509	14229	2777
2510	14235	2772
2511	14240	2766
2512	14246	2760
2513	14251	2755
2514	14258	2749
2515	14263	2743
2516	14269	2738
2517	14275	2732
2518	14280	2726
2519	14286	2721
2520	14292	2715
2521	14298	2709
2522	14303	2704
2523	14309	2698
2524	14315	2692
2525	14320	2687
2526	14326	2681
2527	14332	2676
2528	14337	2670
2529	14342	2664
2530	14348	2658
2531	14353	2653
2532	14359	2647
2533	14365	2641
2534	14370	2636
2535	14376	2630
2536	14381	2624
2537	14387	2619
2538	14394	2613
2539	14400	2607
2540	14406	2602
2541	14412	2596
2542	14417	2590
2543	14424	2585
2544	14430	2579
2545	14436	2574
2546	14441	2568
2547	14447	2562
2548	14452	2557
2549	14458	2551
2550	14463	2545
2551	14469	2540
2552	14474	2534
2553	14480	2528
2554	14485	2522
2555	14492	2517
2556	14497	2511
2557	14504	2506
2558	14510	2500
2559	14515	2494
2560	14521	2489
2561	14527	2483
2562	14533	2478
2563	14539	2472
2564	14546	2466
2565	14552	2461
2566	14557	2455
2567	14563	2449
2568	14568	2444
2569	14574	2438
2570	14580	2432
2571	14586	2427
2572	14591	2421
2573	14597	2415
2574	14603	2410
2575	14609	2404
2576	14615	2399
2577	14621	2393
2578	14626	2387
2579	14632	2382
2580	14638	2376
2581	14644	2370
2582	14650	2365
2583	14655	2359
2584	14661	2353
2585	14667	2348
2586	14673	2342
2587	14679	2336
2588	14685	2331
2589	14691	2325
2590	14697	2320
2591	14703	2314
2592	14709	2308
2593	14715	2303
2594	14720	2297
2595	14726	2291
2596	14731	2286
2597	14737	2280
2598	14743	2274
2599	14748	2269
2600	14754	2263
2601	14759	2257
2602	14765	2252
2603	14771	2246
2604	14776	2240
2605	14782	2234
2606	14787	2229
2607	14793	2223
2608	14799	2217
2609	14805	2212
2610	14812	2206
2611	14817	2201
2612	14823	2195
2613	14828	2189
2614	14834	2184
2615	14839	2178
2616	14845	2172
2617	14851	2167
2618	14856	2161
2619	14862	2155
2620	14868	2149
2621	14874	2144
2622	14880	2138
2623	14885	2133
2624	14891	2127
2625	14897	2121
2626	14902	2115
2627	14908	2110
2628	14914	2104
2629	14920	2099
2630	14926	2093
2631	14931	2087
2632	14937	2082
2633	14943	2076
2634	14949	2070
2635	14955	2065
2636	14960	2059
2637	14966	2053
2638	14971	2048
2639	14978	2042
2640	14984	2036
2641	14990	2031
2642	14996	2025
2643	15003	2020
2644	15009	2014
2645	15014	2008
2646	15020	2003
2647	15026	1997
2648	15032	1991
2649	15037	1986
2650	15042	1980
2651	15048	1974
2652	15054	1969
2653	15060	1963
2654	15066	1957
2655	15071	1952
2656	15078	1946
2657	15083	1940
2658	15090	1935
2659	15096	1929
2660	15102	1924
2661	15108	1918
2662	15114	1912
2663	15120	1907
2664	15126	1901
2665	15132	1895
2666	15138	1890
2667	15144	1884
2668	15149	1878
2669	15155	1873
2670	15161	1867
2671	15168	1861
2672	15173	1856
2673	15179	1850
2674	15185	1844
2675	15190	1839
2676	15197	1833
2677	15204	1828
2678	15210	1822
2679	15216	1816
2680	15222	1811
2681	15228	1805
2682	15234	1799
2683	15239	1794
2684	15245	1788
2685	15250	1782
2686	15256	1777
2687	15261	1771
2688	15267	1765
2689	15273	1760
2690	15279	1754
2691	15284	1748
2692	15290	1743
2693	15297	1737
2694	15303	1731
2695	15309	1726
2696	15315	1720
2697	15321	1714
2698	15327	1709
2699	15332	1703
2700	15338	1698
2701	15345	1692
2702	15351	1686
2703	15357	1681
2704	15363	1675
2705	15369	1669
2706	15374	1664
2707	15380	1658
2708	15385	1652
2709	15391	1647
2710	15396	1641
2711	15401	1635
2712	15408	1630
2713	15414	1624
2714	15420	1618
2715	15426	1613
2716	15431	1607
2717	15437	1601
2718	15443	1596
2719	15449	1590
2720	15455	1584
2721	15461	1579
2722	15467	1573
2723	15473	1567
2724	15479	1562
2725	15485	1556
2726	15491	1550
2727	15497	1545
2728	15503	1539
2729	15509	1533
2730	15515	1528
2731	15521	1522
2732	15527	1516
2733	15532	1511
2734	15538	1505
2735	15544	1499
2736	15549	1494
2737	15555	1488
2738	15561	1482
2739	15568	1477
2740	15574	1471
2741	15579	1465
2742	15585	1460
2743	15592	1454
2744	15598	1449
2745	15604	1443
2746	15610	1437
2747	15616	1432
2748	15622	1426
2749	15627	1420
2750	15633	1415
2751	15638	1409
2752	15644	1403
2753	15650	1397
2754	15655	1392
2755	15661	1386
2756	15667	1380
2757	15673	1375
2758	15680	1369
2759	15685	1363
2760	15691	1358
2761	15697	1352
2762	15703	1346
2763	15709	1341
2764	15714	1335
2765	15720	1329
2766	15726	1324
2767	15732	1318
2768	15738	1312
2769	15744	1307
2770	15750	1301
2771	15756	1295
2772	15761	1290
2773	15767	1284
2774	15773	1278
2775	15779	1273
2776	15785	1267
2777	15791	1261
2778	15797	1256
2779	15804	1250
2780	15809	1244
2781	15815	1239
2782	15821	1233
2783	15827	1228
2784	15834	1222
2785	15840	1216
2786	15845	1211
2787	15851	1205
2788	15857	1199
2789	15863	1194
2790	15870	1188
2791	15876	1182
2792	15881	1177
2793	15887	1171
2794	15892	1165
2795	15898	1159
2796	15904	1154
2797	15910	1148
2798	15915	1142
2799	15921	1137
2800	15927	1131
2801	15932	1125
2802	15938	1120
2803	15944	1114
2804	15950	1108
2805	15956	1103
2806	15962	1097
2807	15967	1091
2808	15973	1086
2809	15979	1080
2810	15985	1074
2811	15990	1069
2812	15996	1063
2813	16002	1057
2814	16007	1052
2815	16013	1046
2816	16019	1040
2817	16024	1034
2818	16030	1029
2819	16037	1023
2820	16043	1017
2821	16048	1012
2822	16054	1006
2823	16059	1000
2824	16065	995
2825	16071	989
2826	16076	983
2827	16082	978
2828	16088	972
2829	16093	966
2830	16099	961
2831	16106	955
2832	16112	949
2833	16118	944
2834	16124	938
2835	16130	932
2836	16136	927
2837	16141	921
2838	16148	915
2839	16155	910
2840	16161	904
2841	16166	898
2842	16172	893
2843	16178	887
2844	16184	881
2845	16189	876
2846	16195	870
2847	16201	864
2848	16207	859
2849	16212	853
2850	16217	847
2851	16223	841
2852	16229	836
2853	16234	830
2854	16240	824
2855	16246	819
2856	16251	813
2857	16257	807
2858	16263	802
2859	16269	796
2860	16275	790
2861	16280	785
2862	16286	779
2863	16292	773
2864	16297	767
2865	16303	762
2866	16309	756
2867	16315	750
2868	16320	745
2869	16326	739
2870	16332	733
2871	16338	728
2872	16343	722
2873	16349	716
2874	16355	711
2875	16361	705
2876	16367	699
2877	16373	694
2878	16379	688
2879	16385	682
2880	16390	677
2881	16396	671
2882	16402	665
2883	16408	659
2884	16413	654
2885	16419	648
2886	16425	642
2887	16431	637
2888	16438	631
2889	16442	625
2890	16448	620
2891	16454	614
2892	16459	608
2893	16465	603
2894	16471	597
2895	16476	591
2896	16482	586
2897	16488	580
2898	16494	574
2899	16499	568
2900	16505	563
2901	16511	557
2902	16517	551
2903	16523	546
2904	16529	540
2905	16536	534
2906	16542	529
2907	16548	523
2908	16553	517
2909	16558	512
2910	16565	506
2911	16571	500
2912	16577	495
2913	16583	489
2914	16590	483
2915	16595	478
2916	16601	472
2917	16607	466
2918	16613	461
2919	16619	455
2920	16623	449
2921	16629	443
2922	16635	438
2923	16641	432
2924	16647	426
2925	16653	421
2926	16659	415
2927	16665	409
2928	16670	404
2929	16676	398
2930	16681	392
2931	16687	387
2932	16692	381
2933	16698	375
2934	16704	369
2935	16710	364
2936	16716	358
2937	16723	352
2938	16729	347
2939	16736	341
2940	16742	335
2941	16747	330
2942	16753	324
2943	16760	318
2944	16765	313
2945	16771	307
2946	16777	301
2947	16782	296
2948	16788	290
2949	16794	284
2950	16800	278
2951	16805	273
2952	16811	267
2953	16817	261
2954	16823	256
2955	16829	250
2956	16835	244
2957	16841	239
2958	16847	233
2959	16853	227
2960	16859	222
2961	16865	216
2962	16871	210
2963	16877	204
2964	16883	199
2965	16889	193
2966	16895	187
2967	16901	182
2968	16906	176
2969	16912	170
2970	16918	165
2971	16923	159
2972	16929	153
2973	16935	148
2974	16941	142
2975	16946	136
2976	16952	130
2977	16958	125
2978	16964	119
2979	16970	113
2980	16975	108
2981	16981	102
2982	16986	96
2983	16992	91
2984	16998	85
2985	17004	79
2986	17010	74
2987	17016	68
2988	17021	62
2989	17027	56
2990	17033	51
2991	17039	45
2992	17044	39
2993	17050	34
2994	17056	28
2995	17062	22
2996	17068	17
2997	17074	11
2998	17080	5
2999	17085	0
