iter	MultiClass
2911	0.03268999721
2912	0.03267143068
2913	0.03266019058
2914	0.03264482572
2915	0.03261987924
2916	0.03259654161
2917	0.03258244554
2918	0.03256556519
2919	0.03254176272
2920	0.03251920833
2921	0.03250553903
2922	0.03248505231
2923	0.03246081507
2924	0.03243998632
2925	0.03242759089
2926	0.03241598063
2927	0.03239834075
2928	0.03237763342
2929	0.03235919018
2930	0.03234318856
2931	0.03232276062
2932	0.03230801454
2933	0.03228748536
2934	0.03227819323
2935	0.03225008625
2936	0.0322312144
2937	0.03221908409
2938	0.03220379673
2939	0.0321865502
2940	0.03216694236
2941	0.03215092749
2942	0.03213098309
2943	0.03211514316
2944	0.03210014912
2945	0.03208372853
2946	0.03206102909
2947	0.03204329236
2948	0.03202680044
2949	0.03201005942
2950	0.03199113027
2951	0.03198002198
2952	0.0319569704
2953	0.03194288299
2954	0.03192792221
2955	0.03191437857
2956	0.03189642671
2957	0.03188703373
2958	0.03186417455
2959	0.03184870337
2960	0.03184185538
2961	0.03182760807
2962	0.03181206453
2963	0.03179099353
2964	0.03177111799
2965	0.03175925714
2966	0.03173187093
2967	0.03170860001
2968	0.03169197963
2969	0.03167680422
2970	0.03165835214
2971	0.03164561979
2972	0.03162375481
2973	0.0316060445
2974	0.03158643728
2975	0.03157021121
2976	0.03154674121
2977	0.03153460526
2978	0.03152270125
2979	0.03151051693
2980	0.03149667707
2981	0.03147858704
2982	0.03146891427
2983	0.03145633399
2984	0.03143899519
2985	0.03141958818
2986	0.03140121624
2987	0.03138691217
2988	0.03136862737
2989	0.03135423557
2990	0.03134214327
2991	0.03133012021
2992	0.03131306405
2993	0.0313012805
2994	0.03129022415
2995	0.03127681512
2996	0.03125643981
2997	0.03123404585
2998	0.03122403195
2999	0.03120702157
